YYYY-MM-DD       JulianDate          Filter  Target
2020-02-21       2458901.39159       R       S4_0954+65  
2020-02-21       2458901.25365       R       S5_0716+71  
2020-02-21       2458901.25590       R       S5_0716+71  
2020-02-22       2458902.29670       R       3C273       
2020-02-22       2458902.29896       R       3C273       
2020-02-22       2458902.30185       R       3C279       
2020-02-22       2458902.30412       R       3C279       
2020-02-22       2458902.32326       R       3C345       
2020-02-22       2458902.32552       R       3C345       
2020-02-22       2458902.33831       R       3C371       
2020-02-22       2458902.34057       R       3C371       
2020-02-22       2458902.03933       R       3C66A       
2020-02-22       2458902.04162       R       3C66A       
2020-02-22       2458902.28654       R       4C29-45     
2020-02-22       2458902.28881       R       4C29-45     
2020-02-22       2458902.31854       R       4C38-41     
2020-02-22       2458902.32081       R       4C38-41     
2020-02-22       2458902.33312       R       4C51-37     
2020-02-22       2458902.33541       R       4C51-37     
2020-02-22       2458902.27113       R       4C71-07     
2020-02-22       2458902.27341       R       4C71-07     
2020-02-22       2458902.04458       R       AO0235+16   
2020-02-22       2458902.04684       R       AO0235+16   
2020-02-22       2458902.31381       R       DA406       
2020-02-22       2458902.31608       R       DA406       
2020-02-22       2458902.05094       R       PKS0735+17   
2020-02-22       2458902.05322       R       PKS0735+17   
2020-02-22       2458902.24494       R       PKS0735+17   
2020-02-22       2458902.24721       R       PKS0735+17   
2020-02-22       2458902.30844       R       PKS1510-08   
2020-02-22       2458902.31071       R       PKS1510-08   
2020-02-22       2458902.28120       R       Mkn421      
2020-02-22       2458902.28347       R       Mkn421      
2020-02-22       2458902.32797       R       Mkn501      
2020-02-22       2458902.33024       R       Mkn501      
2020-02-22       2458902.26104       R       OJ248       
2020-02-22       2458902.26331       R       OJ248       
2020-02-22       2458902.26579       R       OJ287       
2020-02-22       2458902.26804       R       OJ287       
2020-02-22       2458902.25584       R       OJ49        
2020-02-22       2458902.25811       R       OJ49        
2020-02-22       2458902.29127       R       ON231       
2020-02-22       2458902.29367       R       ON231       
2020-02-22       2458902.27596       R       S4_0954+65  
2020-02-22       2458902.27821       R       S4_0954+65  
2020-02-22       2458902.25031       R       S5_0716+71  
2020-02-22       2458902.25258       R       S5_0716+71  
2020-02-23       2458903.30177       R       3C273       
2020-02-23       2458903.30404       R       3C273       
2020-02-23       2458903.30694       R       3C279       
2020-02-23       2458903.30920       R       3C279       
2020-02-23       2458903.32833       R       3C345       
2020-02-23       2458903.33059       R       3C345       
2020-02-23       2458903.34338       R       3C371       
2020-02-23       2458903.34565       R       3C371       
2020-02-23       2458903.02292       R       3C66A       
2020-02-23       2458903.02522       R       3C66A       
2020-02-23       2458903.32360       R       4C38-41     
2020-02-23       2458903.32587       R       4C38-41     
2020-02-23       2458903.33818       R       4C51-37     
2020-02-23       2458903.34045       R       4C51-37     
2020-02-23       2458903.02809       R       AO0235+16   
2020-02-23       2458903.03037       R       AO0235+16   
2020-02-23       2458903.31889       R       DA406       
2020-02-23       2458903.32116       R       DA406       
2020-02-23       2458903.23802       R       PKS0735+17   
2020-02-23       2458903.24240       R       PKS0735+17   
2020-02-23       2458903.31353       R       PKS1510-08   
2020-02-23       2458903.31580       R       PKS1510-08   
2020-02-23       2458903.33303       R       Mkn501      
2020-02-23       2458903.33529       R       Mkn501      
2020-02-23       2458903.25587       R       OJ248       
2020-02-23       2458903.25814       R       OJ248       
2020-02-23       2458903.26049       R       OJ287       
2020-02-23       2458903.26275       R       OJ287       
2020-02-23       2458903.25079       R       OJ49        
2020-02-23       2458903.25307       R       OJ49        
2020-02-23       2458903.29877       R       ON231       
2020-02-23       2458903.24538       R       S5_0716+71  
2020-02-23       2458903.24766       R       S5_0716+71  
2020-02-24       2458904.27502       R       3C273       
2020-02-24       2458904.27730       R       3C273       
2020-02-24       2458904.28017       R       3C279       
2020-02-24       2458904.28243       R       3C279       
2020-02-24       2458904.37256       R       3C345       
2020-02-24       2458904.37481       R       3C345       
2020-02-24       2458904.26497       R       4C29-45     
2020-02-24       2458904.26729       R       4C29-45     
2020-02-24       2458904.36771       R       4C38-41     
2020-02-24       2458904.37009       R       4C38-41     
2020-02-24       2458904.38244       R       4C51-37     
2020-02-24       2458904.24664       R       4C71-07     
2020-02-24       2458904.24894       R       4C71-07     
2020-02-24       2458904.29212       R       DA406       
2020-02-24       2458904.29438       R       DA406       
2020-02-24       2458904.22049       R       PKS0735+17   
2020-02-24       2458904.22277       R       PKS0735+17   
2020-02-24       2458904.28675       R       PKS1510-08   
2020-02-24       2458904.28902       R       PKS1510-08   
2020-02-24       2458904.25933       R       Mkn421      
2020-02-24       2458904.26160       R       Mkn421      
2020-02-24       2458904.37728       R       Mkn501      
2020-02-24       2458904.37955       R       Mkn501      
2020-02-24       2458904.23656       R       OJ248       
2020-02-24       2458904.23883       R       OJ248       
2020-02-24       2458904.24130       R       OJ287       
2020-02-24       2458904.24355       R       OJ287       
2020-02-24       2458904.23137       R       OJ49        
2020-02-24       2458904.23363       R       OJ49        
2020-02-24       2458904.26976       R       ON231       
2020-02-24       2458904.27201       R       ON231       
2020-02-24       2458904.25150       R       S4_0954+65  
2020-02-24       2458904.25633       R       S4_0954+65  
2020-02-24       2458904.22586       R       S5_0716+71  
2020-02-24       2458904.22811       R       S5_0716+71  
2020-02-25       2458905.28623       R       3C273       
2020-02-25       2458905.28850       R       3C273       
2020-02-25       2458905.29134       R       3C279       
2020-02-25       2458905.29360       R       3C279       
2020-02-25       2458905.31273       R       3C345       
2020-02-25       2458905.31499       R       3C345       
2020-02-25       2458905.32779       R       3C371       
2020-02-25       2458905.33005       R       3C371       
2020-02-25       2458905.04976       R       3C66A       
2020-02-25       2458905.05205       R       3C66A       
2020-02-25       2458905.27602       R       4C29-45     
2020-02-25       2458905.27829       R       4C29-45     
2020-02-25       2458905.30801       R       4C38-41     
2020-02-25       2458905.31027       R       4C38-41     
2020-02-25       2458905.32259       R       4C51-37     
2020-02-25       2458905.32486       R       4C51-37     
2020-02-25       2458905.24225       R       4C71-07     
2020-02-25       2458905.24455       R       4C71-07     
2020-02-25       2458905.30331       R       DA406       
2020-02-25       2458905.30557       R       DA406       
2020-02-25       2458905.05557       R       PKS0735+17   
2020-02-25       2458905.05782       R       PKS0735+17   
2020-02-25       2458905.21601       R       PKS0735+17   
2020-02-25       2458905.21829       R       PKS0735+17   
2020-02-25       2458905.29794       R       PKS1510-08   
2020-02-25       2458905.30021       R       PKS1510-08   
2020-02-25       2458905.27061       R       Mkn421      
2020-02-25       2458905.27296       R       Mkn421      
2020-02-25       2458905.31742       R       Mkn501      
2020-02-25       2458905.31968       R       Mkn501      
2020-02-25       2458905.07299       R       OJ248       
2020-02-25       2458905.07525       R       OJ248       
2020-02-25       2458905.23218       R       OJ248       
2020-02-25       2458905.23444       R       OJ248       
2020-02-25       2458905.07772       R       OJ287       
2020-02-25       2458905.07999       R       OJ287       
2020-02-25       2458905.23692       R       OJ287       
2020-02-25       2458905.23919       R       OJ287       
2020-02-25       2458905.06779       R       OJ49        
2020-02-25       2458905.07006       R       OJ49        
2020-02-25       2458905.22699       R       OJ49        
2020-02-25       2458905.22925       R       OJ49        
2020-02-25       2458905.28076       R       ON231       
2020-02-25       2458905.28317       R       ON231       
2020-02-25       2458905.24713       R       S4_0954+65  
2020-02-25       2458905.24938       R       S4_0954+65  
2020-02-25       2458905.06125       R       S5_0716+71  
2020-02-25       2458905.06352       R       S5_0716+71  
2020-02-25       2458905.22139       R       S5_0716+71  
2020-02-25       2458905.22366       R       S5_0716+71  
2020-02-26       2458906.29970       R       3C273       
2020-02-26       2458906.30209       R       3C273       
2020-02-26       2458906.30499       R       3C279       
2020-02-26       2458906.30726       R       3C279       
2020-02-26       2458906.32655       R       3C345       
2020-02-26       2458906.32881       R       3C345       
2020-02-26       2458906.34161       R       3C371       
2020-02-26       2458906.34387       R       3C371       
2020-02-26       2458906.28973       R       4C29-45     
2020-02-26       2458906.29199       R       4C29-45     
2020-02-26       2458906.32184       R       4C38-41     
2020-02-26       2458906.32410       R       4C38-41     
2020-02-26       2458906.33641       R       4C51-37     
2020-02-26       2458906.33867       R       4C51-37     
2020-02-26       2458906.24275       R       4C71-07     
2020-02-26       2458906.24503       R       4C71-07     
2020-02-26       2458906.31709       R       DA406       
2020-02-26       2458906.31936       R       DA406       
2020-02-26       2458906.21659       R       PKS0735+17   
2020-02-26       2458906.21885       R       PKS0735+17   
2020-02-26       2458906.31161       R       PKS1510-08   
2020-02-26       2458906.31388       R       PKS1510-08   
2020-02-26       2458906.28457       R       Mkn421      
2020-02-26       2458906.28685       R       Mkn421      
2020-02-26       2458906.33126       R       Mkn501      
2020-02-26       2458906.33352       R       Mkn501      
2020-02-26       2458906.23266       R       OJ248       
2020-02-26       2458906.23493       R       OJ248       
2020-02-26       2458906.23740       R       OJ287       
2020-02-26       2458906.23964       R       OJ287       
2020-02-26       2458906.22748       R       OJ49        
2020-02-26       2458906.22975       R       OJ49        
2020-02-26       2458906.29446       R       ON231       
2020-02-26       2458906.29671       R       ON231       
2020-02-26       2458906.24759       R       S4_0954+65  
2020-02-26       2458906.24985       R       S4_0954+65  
2020-02-26       2458906.22196       R       S5_0716+71  
2020-02-26       2458906.22422       R       S5_0716+71  
2020-02-27       2458907.32160       R       3C273       
2020-02-27       2458907.32403       R       3C273       
2020-02-27       2458907.32692       R       3C279       
2020-02-27       2458907.32919       R       3C279       
2020-02-27       2458907.34834       R       3C345       
2020-02-27       2458907.35060       R       3C345       
2020-02-27       2458907.31162       R       4C29-45     
2020-02-27       2458907.31388       R       4C29-45     
2020-02-27       2458907.34362       R       4C38-41     
2020-02-27       2458907.34589       R       4C38-41     
2020-02-27       2458907.29634       R       4C71-07     
2020-02-27       2458907.29862       R       4C71-07     
2020-02-27       2458907.33889       R       DA406       
2020-02-27       2458907.34115       R       DA406       
2020-02-27       2458907.21152       R       PKS0735+17   
2020-02-27       2458907.21378       R       PKS0735+17   
2020-02-27       2458907.33353       R       PKS1510-08   
2020-02-27       2458907.33580       R       PKS1510-08   
2020-02-27       2458907.30647       R       Mkn421      
2020-02-27       2458907.30874       R       Mkn421      
2020-02-27       2458907.22762       R       OJ248       
2020-02-27       2458907.22988       R       OJ248       
2020-02-27       2458907.23234       R       OJ287       
2020-02-27       2458907.23459       R       OJ287       
2020-02-27       2458907.22241       R       OJ49        
2020-02-27       2458907.22468       R       OJ49        
2020-02-27       2458907.31637       R       ON231       
2020-02-27       2458907.31862       R       ON231       
2020-02-27       2458907.30120       R       S4_0954+65  
2020-02-27       2458907.30347       R       S4_0954+65  
2020-02-27       2458907.21689       R       S5_0716+71  
2020-02-27       2458907.21916       R       S5_0716+71  
2020-02-27       2458907.29065       R       S5_0716+71  
2020-02-27       2458907.29292       R       S5_0716+71  
2020-02-28       2458908.31375       R       4C29-45     
2020-02-28       2458908.31601       R       4C29-45     
2020-02-28       2458908.23341       R       4C71-07     
2020-02-28       2458908.23569       R       4C71-07     
2020-02-28       2458908.30328       R       4C71-07     
2020-02-28       2458908.30554       R       4C71-07     
2020-02-28       2458908.20721       R       PKS0735+17   
2020-02-28       2458908.20950       R       PKS0735+17   
2020-02-28       2458908.30861       R       Mkn421      
2020-02-28       2458908.31088       R       Mkn421      
2020-02-28       2458908.22333       R       OJ248       
2020-02-28       2458908.22559       R       OJ248       
2020-02-28       2458908.22807       R       OJ287       
2020-02-28       2458908.23032       R       OJ287       
2020-02-28       2458908.29793       R       OJ287       
2020-02-28       2458908.30019       R       OJ287       
2020-02-28       2458908.21814       R       OJ49        
2020-02-28       2458908.22041       R       OJ49        
2020-02-28       2458908.31846       R       ON231       
2020-02-28       2458908.23825       R       S4_0954+65  
2020-02-28       2458908.24052       R       S4_0954+65  
2020-02-28       2458908.21262       R       S5_0716+71  
2020-02-28       2458908.21486       R       S5_0716+71  
2020-02-28       2458908.29236       R       S5_0716+71  
2020-02-28       2458908.29463       R       S5_0716+71  
2020-03-01       2458910.31700       R       3C273       
2020-03-01       2458910.31927       R       3C273       
2020-03-01       2458910.32212       R       3C279       
2020-03-01       2458910.32439       R       3C279       
2020-03-01       2458910.34358       R       3C345       
2020-03-01       2458910.34583       R       3C345       
2020-03-01       2458910.35865       R       3C371       
2020-03-01       2458910.30701       R       4C29-45     
2020-03-01       2458910.30928       R       4C29-45     
2020-03-01       2458910.33887       R       4C38-41     
2020-03-01       2458910.34113       R       4C38-41     
2020-03-01       2458910.35344       R       4C51-37     
2020-03-01       2458910.35571       R       4C51-37     
2020-03-01       2458910.29178       R       4C71-07     
2020-03-01       2458910.29407       R       4C71-07     
2020-03-01       2458910.33410       R       DA406       
2020-03-01       2458910.33637       R       DA406       
2020-03-01       2458910.32872       R       PKS1510-08   
2020-03-01       2458910.33098       R       PKS1510-08   
2020-03-01       2458910.30187       R       Mkn421      
2020-03-01       2458910.30414       R       Mkn421      
2020-03-01       2458910.34829       R       Mkn501      
2020-03-01       2458910.35054       R       Mkn501      
2020-03-01       2458910.28170       R       OJ248       
2020-03-01       2458910.28397       R       OJ248       
2020-03-01       2458910.28644       R       OJ287       
2020-03-01       2458910.28869       R       OJ287       
2020-03-01       2458910.31176       R       ON231       
2020-03-01       2458910.31403       R       ON231       
2020-03-01       2458910.22318       R       S0735+17    
2020-03-01       2458910.22545       R       S0735+17    
2020-03-01       2458910.29661       R       S4_0954+65  
2020-03-01       2458910.29887       R       S4_0954+65  
2020-03-01       2458910.22856       R       S5_0716+71  
2020-03-01       2458910.23082       R       S5_0716+71  
2020-03-02       2458911.29867       R       3C273       
2020-03-02       2458911.30094       R       3C273       
2020-03-02       2458911.37640       R       3C273       
2020-03-02       2458911.37867       R       3C273       
2020-03-02       2458911.30380       R       3C279       
2020-03-02       2458911.30608       R       3C279       
2020-03-02       2458911.38153       R       3C279       
2020-03-02       2458911.38380       R       3C279       
2020-03-02       2458911.32528       R       3C345       
2020-03-02       2458911.32753       R       3C345       
2020-03-02       2458911.34036       R       3C371       
2020-03-02       2458911.34264       R       3C371       
2020-03-02       2458911.03646       R       3C66A       
2020-03-02       2458911.03873       R       3C66A       
2020-03-02       2458911.28867       R       4C29-45     
2020-03-02       2458911.29094       R       4C29-45     
2020-03-02       2458911.35189       R       4C29-45     
2020-03-02       2458911.35416       R       4C29-45     
2020-03-02       2458911.32057       R       4C38-41     
2020-03-02       2458911.32282       R       4C38-41     
2020-03-02       2458911.33515       R       4C51-37     
2020-03-02       2458911.33742       R       4C51-37     
2020-03-02       2458911.04172       R       AO0235+16   
2020-03-02       2458911.04398       R       AO0235+16   
2020-03-02       2458911.31581       R       DA406       
2020-03-02       2458911.31808       R       DA406       
2020-03-02       2458911.31042       R       PKS1510-08   
2020-03-02       2458911.31270       R       PKS1510-08   
2020-03-02       2458911.38683       R       PKS1510-08   
2020-03-02       2458911.28348       R       Mkn421      
2020-03-02       2458911.28575       R       Mkn421      
2020-03-02       2458911.34671       R       Mkn421      
2020-03-02       2458911.34900       R       Mkn421      
2020-03-02       2458911.32999       R       Mkn501      
2020-03-02       2458911.33226       R       Mkn501      
2020-03-02       2458911.23292       R       OJ248       
2020-03-02       2458911.23519       R       OJ248       
2020-03-02       2458911.23765       R       OJ287       
2020-03-02       2458911.23992       R       OJ287       
2020-03-02       2458911.22770       R       OJ49        
2020-03-02       2458911.22997       R       OJ49        
2020-03-02       2458911.29341       R       ON231       
2020-03-02       2458911.29566       R       ON231       
2020-03-02       2458911.35663       R       ON231       
2020-03-02       2458911.37343       R       ON231       
2020-03-02       2458911.21677       R       S0735+17    
2020-03-02       2458911.21904       R       S0735+17    
2020-03-02       2458911.22215       R       S5_0716+71  
2020-03-02       2458911.22441       R       S5_0716+71  
2020-03-06       2458915.23794       R       3C273       
2020-03-06       2458915.24020       R       3C273       
2020-03-06       2458915.22797       R       4C29-45     
2020-03-06       2458915.23023       R       4C29-45     
2020-03-06       2458915.21207       R       4C71-07     
2020-03-06       2458915.21435       R       4C71-07     
2020-03-06       2458915.22219       R       Mkn421      
2020-03-06       2458915.22446       R       Mkn421      
2020-03-06       2458915.23270       R       ON231       
2020-03-06       2458915.23495       R       ON231       
2020-03-06       2458915.21692       R       S4_0954+65  
2020-03-06       2458915.21918       R       S4_0954+65  
2020-03-06       2458915.20692       R       S5_0716+71  
2020-03-06       2458915.20918       R       S5_0716+71  
2020-03-07       2458916.30957       R       3C273       
2020-03-07       2458916.31184       R       3C273       
2020-03-07       2458916.31470       R       3C279       
2020-03-07       2458916.31697       R       3C279       
2020-03-07       2458916.34946       R       3C345       
2020-03-07       2458916.35185       R       3C345       
2020-03-07       2458916.20167       R       3C371       
2020-03-07       2458916.20392       R       3C371       
2020-03-07       2458916.36472       R       3C371       
2020-03-07       2458916.36699       R       3C371       
2020-03-07       2458916.23441       R       4C29-45     
2020-03-07       2458916.23670       R       4C29-45     
2020-03-07       2458916.34473       R       4C38-41     
2020-03-07       2458916.34700       R       4C38-41     
2020-03-07       2458916.19646       R       4C51-37     
2020-03-07       2458916.19873       R       4C51-37     
2020-03-07       2458916.35953       R       4C51-37     
2020-03-07       2458916.36179       R       4C51-37     
2020-03-07       2458916.21865       R       4C71-07     
2020-03-07       2458916.22091       R       4C71-07     
2020-03-07       2458916.33977       R       DA406       
2020-03-07       2458916.34205       R       DA406       
2020-03-07       2458916.32132       R       PKS1510-08   
2020-03-07       2458916.32360       R       PKS1510-08   
2020-03-07       2458916.22877       R       Mkn421      
2020-03-07       2458916.23104       R       Mkn421      
2020-03-07       2458916.35436       R       Mkn501      
2020-03-07       2458916.35662       R       Mkn501      
2020-03-07       2458916.21434       R       OJ49        
2020-03-07       2458916.30433       R       ON231       
2020-03-07       2458916.30659       R       ON231       
2020-03-07       2458916.22351       R       S4_0954+65  
2020-03-07       2458916.22576       R       S4_0954+65  
2020-03-08       2458917.03101       R       3C66A       
2020-03-08       2458917.03328       R       3C66A       
2020-03-08       2458917.25204       R       4C29-45     
2020-03-08       2458917.23605       R       4C71-07     
2020-03-08       2458917.23833       R       4C71-07     
2020-03-08       2458917.24611       R       Mkn421      
2020-03-08       2458917.24838       R       Mkn421      
2020-03-08       2458917.22597       R       OJ248       
2020-03-08       2458917.22824       R       OJ248       
2020-03-08       2458917.23071       R       OJ287       
2020-03-08       2458917.23295       R       OJ287       
2020-03-08       2458917.22078       R       OJ49        
2020-03-08       2458917.22304       R       OJ49        
2020-03-08       2458917.03698       R       S0735+17    
2020-03-08       2458917.03926       R       S0735+17    
2020-03-08       2458917.24088       R       S4_0954+65  
2020-03-08       2458917.24311       R       S4_0954+65  
2020-03-08       2458917.04269       R       S5_0716+71  
2020-03-08       2458917.04495       R       S5_0716+71  
2020-03-15       2458924.00638       R       3C66A       
2020-03-15       2458924.00867       R       3C66A       
2020-03-15       2458924.20096       R       4C71-07     
2020-03-15       2458924.20325       R       4C71-07     
2020-03-15       2458924.19087       R       OJ248       
2020-03-15       2458924.19313       R       OJ248       
2020-03-15       2458924.19560       R       OJ287       
2020-03-15       2458924.19787       R       OJ287       
2020-03-15       2458924.18562       R       OJ49        
2020-03-15       2458924.18789       R       OJ49        
2020-03-15       2458924.17473       R       S0735+17    
2020-03-15       2458924.17700       R       S0735+17    
2020-03-15       2458924.20583       R       S4_0954+65  
2020-03-15       2458924.20809       R       S4_0954+65  
2020-03-15       2458924.18012       R       S5_0716+71  
2020-03-15       2458924.18238       R       S5_0716+71  
2020-03-16       2458924.99925       R       3C66A       
2020-03-16       2458925.00154       R       3C66A       
2020-03-16       2458925.00414       R       AO0235+16   
2020-03-16       2458925.00641       R       AO0235+16   
2020-03-16       2458925.17244       R       S0735+17    
2020-03-16       2458925.17471       R       S0735+17    
2020-03-19       2458928.34743       R       3C273       
2020-03-19       2458928.34971       R       3C273       
2020-03-19       2458928.35243       R       3C279       
2020-03-19       2458928.35471       R       3C279       
2020-03-19       2458928.33771       R       4C29-45     
2020-03-19       2458928.33998       R       4C29-45     
2020-03-19       2458928.30979       R       4C71-07     
2020-03-19       2458928.31206       R       4C71-07     
2020-03-19       2458928.36520       R       DA406       
2020-03-19       2458928.35793       R       PKS1510-08   
2020-03-19       2458928.36021       R       PKS1510-08   
2020-03-19       2458928.33495       R       Mkn421      
2020-03-19       2458928.34231       R       ON231       
2020-03-19       2458928.34459       R       ON231       
2020-03-19       2458928.31462       R       S4_0954+65  
2020-03-19       2458928.31688       R       S4_0954+65  
2020-03-20       2458929.30400       R       3C273       
2020-03-20       2458929.30628       R       3C273       
2020-03-20       2458929.30902       R       3C279       
2020-03-20       2458929.31128       R       3C279       
2020-03-20       2458929.37140       R       3C345       
2020-03-20       2458929.37366       R       3C345       
2020-03-20       2458929.29429       R       4C29-45     
2020-03-20       2458929.29656       R       4C29-45     
2020-03-20       2458929.36649       R       4C38-41     
2020-03-20       2458929.36890       R       4C38-41     
2020-03-20       2458929.38262       R       4C51-37     
2020-03-20       2458929.38488       R       4C51-37     
2020-03-20       2458929.23900       R       4C71-07     
2020-03-20       2458929.24128       R       4C71-07     
2020-03-20       2458929.36161       R       DA406       
2020-03-20       2458929.36388       R       DA406       
2020-03-20       2458929.31418       R       PKS1510-08   
2020-03-20       2458929.28927       R       Mkn421      
2020-03-20       2458929.29155       R       Mkn421      
2020-03-20       2458929.37612       R       Mkn501      
2020-03-20       2458929.37839       R       Mkn501      
2020-03-20       2458929.22887       R       OJ248       
2020-03-20       2458929.23113       R       OJ248       
2020-03-20       2458929.23347       R       OJ287       
2020-03-20       2458929.23575       R       OJ287       
2020-03-20       2458929.29891       R       ON231       
2020-03-20       2458929.30117       R       ON231       
2020-03-20       2458929.13944       R       S0735+17    
2020-03-20       2458929.14172       R       S0735+17    
2020-03-20       2458929.28413       R       S4_0954+65  
2020-03-20       2458929.28641       R       S4_0954+65  
2020-03-20       2458929.14472       R       S5_0716+71  
2020-03-20       2458929.14700       R       S5_0716+71  
2020-03-21       2458930.30705       R       3C273       
2020-03-21       2458930.30932       R       3C273       
2020-03-21       2458930.31219       R       3C279       
2020-03-21       2458930.31446       R       3C279       
2020-03-21       2458930.36314       R       3C345       
2020-03-21       2458930.36541       R       3C345       
2020-03-21       2458930.29707       R       4C29-45     
2020-03-21       2458930.29934       R       4C29-45     
2020-03-21       2458930.35764       R       4C38-41     
2020-03-21       2458930.36012       R       4C38-41     
2020-03-21       2458930.37928       R       4C51-37     
2020-03-21       2458930.38155       R       4C51-37     
2020-03-21       2458930.21211       R       4C71-07     
2020-03-21       2458930.21437       R       4C71-07     
2020-03-21       2458930.35102       R       DA406       
2020-03-21       2458930.35330       R       DA406       
2020-03-21       2458930.34551       R       PKS1510-08   
2020-03-21       2458930.34777       R       PKS1510-08   
2020-03-21       2458930.29190       R       Mkn421      
2020-03-21       2458930.29418       R       Mkn421      
2020-03-21       2458930.37270       R       Mkn501      
2020-03-21       2458930.37498       R       Mkn501      
2020-03-21       2458930.20201       R       OJ248       
2020-03-21       2458930.20429       R       OJ248       
2020-03-21       2458930.20677       R       OJ287       
2020-03-21       2458930.20903       R       OJ287       
2020-03-21       2458930.19682       R       OJ49        
2020-03-21       2458930.19909       R       OJ49        
2020-03-21       2458930.30182       R       ON231       
2020-03-21       2458930.30406       R       ON231       
2020-03-21       2458930.18591       R       S0735+17    
2020-03-21       2458930.18818       R       S0735+17    
2020-03-21       2458930.21693       R       S4_0954+65  
2020-03-21       2458930.21919       R       S4_0954+65  
2020-03-21       2458930.19128       R       S5_0716+71  
2020-03-21       2458930.19355       R       S5_0716+71  
2020-03-22       2458931.22846       R       3C273       
2020-03-22       2458931.23074       R       3C273       
2020-03-22       2458931.23361       R       3C279       
2020-03-22       2458931.23587       R       3C279       
2020-03-22       2458931.25501       R       3C345       
2020-03-22       2458931.25727       R       3C345       
2020-03-22       2458931.27008       R       3C371       
2020-03-22       2458931.27235       R       3C371       
2020-03-22       2458931.21831       R       4C29-45     
2020-03-22       2458931.22059       R       4C29-45     
2020-03-22       2458931.25030       R       4C38-41     
2020-03-22       2458931.25257       R       4C38-41     
2020-03-22       2458931.26488       R       4C51-37     
2020-03-22       2458931.26715       R       4C51-37     
2020-03-22       2458931.20293       R       4C71-07     
2020-03-22       2458931.20521       R       4C71-07     
2020-03-22       2458931.24558       R       DA406       
2020-03-22       2458931.24785       R       DA406       
2020-03-22       2458931.24020       R       PKS1510-08   
2020-03-22       2458931.24247       R       PKS1510-08   
2020-03-22       2458931.21302       R       Mkn421      
2020-03-22       2458931.21529       R       Mkn421      
2020-03-22       2458931.33995       R       Mkn421      
2020-03-22       2458931.34223       R       Mkn421      
2020-03-22       2458931.25971       R       Mkn501      
2020-03-22       2458931.26198       R       Mkn501      
2020-03-22       2458931.19285       R       OJ248       
2020-03-22       2458931.19512       R       OJ248       
2020-03-22       2458931.19759       R       OJ287       
2020-03-22       2458931.19986       R       OJ287       
2020-03-22       2458931.18200       R       OJ49        
2020-03-22       2458931.18427       R       OJ49        
2020-03-22       2458931.22307       R       ON231       
2020-03-22       2458931.22545       R       ON231       
2020-03-22       2458931.01775       R       S0735+17    
2020-03-22       2458931.02001       R       S0735+17    
2020-03-22       2458931.20775       R       S4_0954+65  
2020-03-22       2458931.21002       R       S4_0954+65  
2020-03-22       2458931.33471       R       S4_0954+65  
2020-03-22       2458931.33698       R       S4_0954+65  
2020-03-22       2458931.18748       R       S5_0716+71  
2020-03-22       2458931.18975       R       S5_0716+71  
2020-03-23       2458932.34086       R       3C273       
2020-03-23       2458932.34314       R       3C273       
2020-03-23       2458932.34584       R       3C279       
2020-03-23       2458932.34813       R       3C279       
2020-03-23       2458932.33109       R       4C29-45     
2020-03-23       2458932.33337       R       4C29-45     
2020-03-23       2458932.35102       R       PKS1510-08   
2020-03-23       2458932.32831       R       Mkn421      
2020-03-23       2458932.33572       R       ON231       
2020-03-23       2458932.33799       R       ON231       
2020-03-24       2458933.25769       R       3C273       
2020-03-24       2458933.25995       R       3C273       
2020-03-24       2458933.26281       R       3C279       
2020-03-24       2458933.26508       R       3C279       
2020-03-24       2458933.28425       R       3C345       
2020-03-24       2458933.28650       R       3C345       
2020-03-24       2458933.29935       R       3C371       
2020-03-24       2458933.30163       R       3C371       
2020-03-24       2458933.24771       R       4C29-45     
2020-03-24       2458933.24998       R       4C29-45     
2020-03-24       2458933.27953       R       4C38-41     
2020-03-24       2458933.28179       R       4C38-41     
2020-03-24       2458933.29413       R       4C51-37     
2020-03-24       2458933.29640       R       4C51-37     
2020-03-24       2458933.16672       R       4C71-07     
2020-03-24       2458933.16900       R       4C71-07     
2020-03-24       2458933.27479       R       DA406       
2020-03-24       2458933.27705       R       DA406       
2020-03-24       2458933.26941       R       PKS1510-08   
2020-03-24       2458933.27168       R       PKS1510-08   
2020-03-24       2458933.24255       R       Mkn421      
2020-03-24       2458933.24481       R       Mkn421      
2020-03-24       2458933.31620       R       Mkn421      
2020-03-24       2458933.28897       R       Mkn501      
2020-03-24       2458933.29124       R       Mkn501      
2020-03-24       2458933.15663       R       OJ248       
2020-03-24       2458933.15891       R       OJ248       
2020-03-24       2458933.16137       R       OJ287       
2020-03-24       2458933.16362       R       OJ287       
2020-03-24       2458933.14581       R       OJ49        
2020-03-24       2458933.14807       R       OJ49        
2020-03-24       2458933.25245       R       ON231       
2020-03-24       2458933.25471       R       ON231       
2020-03-24       2458933.14060       R       S0735+17    
2020-03-24       2458933.14288       R       S0735+17    
2020-03-24       2458933.17156       R       S4_0954+65  
2020-03-24       2458933.23953       R       S4_0954+65  
2020-03-24       2458933.31096       R       S4_0954+65  
2020-03-24       2458933.31322       R       S4_0954+65  
2020-03-24       2458933.15125       R       S5_0716+71  
2020-03-24       2458933.15351       R       S5_0716+71  
2020-03-25       2458934.26624       R       3C273       
2020-03-25       2458934.26851       R       3C273       
2020-03-25       2458934.34713       R       3C273       
2020-03-25       2458934.27145       R       3C279       
